nodename,cellname,pscrambcode,uarfcndownlink,lon,lat,azimuth
HGLM54,HGLM54D,231,10587,105.479,105.479,60
HGLM54,HGLM54E,239,10587,105.479,105.479,200
HGLM54,HGLM54F,223,10587,105.479,105.479,330
HGLM54,HGLM54G,231,10612,105.479,105.479,60
HGLM54,HGLM54H,239,10612,105.479,105.479,200
HGLM54,HGLM54I,223,10612,105.479,105.479,330
HGLM05,HGLM05D,303,10587,105.55024,105.55024,70
HGLM05,HGLM05E,311,10587,105.55024,105.55024,200
HGLM05,HGLM05F,295,10587,105.55024,105.55024,290
HGLM05,HGLM05G,303,10612,105.55024,105.55024,70
HGLM05,HGLM05H,311,10612,105.55024,105.55024,200
HGLM05,HGLM05I,295,10612,105.55024,105.55024,290
HGVT39,HGVT39D,388,10587,105.44609,105.44609,30
HGVT39,HGVT39E,396,10587,105.44609,105.44609,150
HGVT39,HGVT39F,404,10587,105.44609,105.44609,270
HGVT39,HGVT39G,388,10612,105.44609,105.44609,30
HGVT39,HGVT39H,396,10612,105.44609,105.44609,150
HGVT39,HGVT39I,404,10612,105.44609,105.44609,270
HGVT40,HGVT40D,462,10587,105.43465,105.43465,30
HGVT40,HGVT40E,470,10587,105.43465,105.43465,150
HGVT40,HGVT40F,478,10587,105.43465,105.43465,270
HGVT40,HGVT40G,462,10612,105.43465,105.43465,30
HGVT40,HGVT40H,470,10612,105.43465,105.43465,150
HGVT40,HGVT40I,478,10612,105.43465,105.43465,270
HGVT41,HGVT41D,367,10587,105.39295,105.39295,30
HGVT41,HGVT41E,375,10587,105.39295,105.39295,150
HGVT41,HGVT41F,383,10587,105.39295,105.39295,270
HGVT41,HGVT41G,367,10612,105.39295,105.39295,30
HGVT41,HGVT41H,375,10612,105.39295,105.39295,150
HGVT41,HGVT41I,383,10612,105.39295,105.39295,270
HGVY33,HGVY33D,406,10587,105.50722,105.50722,70
HGVY33,HGVY33E,398,10587,105.50722,105.50722,140
HGVY33,HGVY33F,390,10587,105.50722,105.50722,320
HGVY33,HGVY33G,406,10612,105.50722,105.50722,70
HGVY33,HGVY33H,398,10612,105.50722,105.50722,140
HGVY33,HGVY33I,390,10612,105.50722,105.50722,320
HGVY34,HGVY34D,72,10587,105.53185,105.53185,50
HGVY34,HGVY34E,80,10587,105.53185,105.53185,200
HGVY34,HGVY34F,88,10587,105.53185,105.53185,270
HGVY34,HGVY34G,72,10612,105.53185,105.53185,50
HGVY34,HGVY34H,80,10612,105.53185,105.53185,200
HGVY34,HGVY34I,88,10612,105.53185,105.53185,270
HGPH67,HGPH67D,482,10587,105.77569,105.77569,0
HGPH67,HGPH67E,490,10587,105.77569,105.77569,110
HGPH67,HGPH67F,498,10587,105.77569,105.77569,210
HGPH67,HGPH67G,482,10612,105.77569,105.77569,0
HGPH67,HGPH67H,490,10612,105.77569,105.77569,110
HGPH67,HGPH67I,498,10612,105.77569,105.77569,210
HGCT06,HGCT06B,110,10562,105.7915,105.7915,220
HGCT06,HGCT06C,118,10562,105.7915,105.7915,310
HGCT06,HGCT06D,102,10587,105.7915,105.7915,60
HGCT06,HGCT06E,110,10587,105.7915,105.7915,220
HGCT06,HGCT06F,118,10587,105.7915,105.7915,310
HGCT06,HGCT06G,102,10612,105.7915,105.7915,60
HGCT06,HGCT06H,110,10612,105.7915,105.7915,220
HGCT06,HGCT06I,118,10612,105.7915,105.7915,310
HGCT27,HGCT27A,438,10562,105.84973,105.84973,145
HGCT27,HGCT27B,446,10562,105.84973,105.84973,225
HGCT27,HGCT27C,454,10562,105.84973,105.84973,340
HGCT27,HGCT27D,438,10587,105.84973,105.84973,145
HGCT27,HGCT27E,446,10587,105.84973,105.84973,225
HGCT27,HGCT27F,454,10587,105.84973,105.84973,340
HGCT27,HGCT27G,438,10612,105.84973,105.84973,145
HGCT27,HGCT27H,446,10612,105.84973,105.84973,225
HGCT27,HGCT27I,454,10612,105.84973,105.84973,340
HGCT07,HGCT07D,171,10587,105.7743,105.7743,30
HGCT07,HGCT07E,179,10587,105.7743,105.7743,140
HGCT07,HGCT07F,187,10587,105.7743,105.7743,270
HGCT07,HGCT07G,171,10612,105.7743,105.7743,30
HGCT07,HGCT07H,179,10612,105.7743,105.7743,140
HGCT07,HGCT07I,187,10612,105.7743,105.7743,270
HGCT08,HGCT08A,126,10562,105.80743,105.80743,30
HGCT08,HGCT08B,134,10562,105.80743,105.80743,150
HGCT08,HGCT08D,126,10587,105.80743,105.80743,30
HGCT08,HGCT08E,134,10587,105.80743,105.80743,150
HGCT08,HGCT08F,142,10587,105.80743,105.80743,330
HGCT08,HGCT08G,126,10612,105.80743,105.80743,30
HGCT08,HGCT08H,134,10612,105.80743,105.80743,150
HGCT08,HGCT08I,142,10612,105.80743,105.80743,330
HGCA38,HGCA38A,384,10562,105.54292,105.54292,70
HGCA38,HGCA38B,392,10562,105.54292,105.54292,130
HGCA38,HGCA38C,400,10562,105.54292,105.54292,240
HGCA38,HGCA38D,384,10587,105.54292,105.54292,70
HGCA38,HGCA38E,392,10587,105.54292,105.54292,130
HGCA38,HGCA38F,400,10587,105.54292,105.54292,240
HGCA38,HGCA38G,384,10612,105.54292,105.54292,70
HGCA38,HGCA38H,392,10612,105.54292,105.54292,130
HGCA38,HGCA38I,400,10612,105.54292,105.54292,240
HGCA39,HGCA39A,296,10562,105.62546,105.62546,135
HGCA39,HGCA39B,304,10562,105.62546,105.62546,250
HGCA39,HGCA39C,288,10562,105.62546,105.62546,330
HGCA39,HGCA39D,296,10587,105.62546,105.62546,135
HGCA39,HGCA39E,304,10587,105.62546,105.62546,250
HGCA39,HGCA39F,288,10587,105.62546,105.62546,330
HGCA39,HGCA39G,296,10612,105.62546,105.62546,135
HGCA39,HGCA39H,304,10612,105.62546,105.62546,250
HGCA39,HGCA39I,288,10612,105.62546,105.62546,330
HGCA40,HGCA40A,480,10562,105.58205,105.58205,40
HGCA40,HGCA40B,488,10562,105.58205,105.58205,130
HGCA40,HGCA40C,496,10562,105.58205,105.58205,220
HGCA40,HGCA40D,480,10587,105.58205,105.58205,40
HGCA40,HGCA40E,488,10587,105.58205,105.58205,130
HGCA40,HGCA40F,496,10587,105.58205,105.58205,220
HGCA40,HGCA40G,480,10612,105.58205,105.58205,40
HGCA40,HGCA40H,488,10612,105.58205,105.58205,130
HGCA40,HGCA40I,496,10612,105.58205,105.58205,220
HGCT28,HGCT28A,296,10562,105.76682,105.76682,100
HGCT28,HGCT28B,304,10562,105.76682,105.76682,190
HGCT28,HGCT28C,288,10562,105.76682,105.76682,340
HGCT28,HGCT28D,296,10587,105.76682,105.76682,100
HGCT28,HGCT28E,304,10587,105.76682,105.76682,190
HGCT28,HGCT28F,288,10587,105.76682,105.76682,340
HGCT28,HGCT28G,296,10612,105.76682,105.76682,100
HGCT28,HGCT28H,304,10612,105.76682,105.76682,190
HGCT28,HGCT28I,288,10612,105.76682,105.76682,340
HGCT29,HGCT29A,96,10562,105.82044,105.82044,50
HGCT29,HGCT29B,104,10562,105.82044,105.82044,130
HGCT29,HGCT29C,112,10562,105.82044,105.82044,290
HGCT29,HGCT29D,96,10587,105.82044,105.82044,50
HGCT29,HGCT29E,104,10587,105.82044,105.82044,130
HGCT29,HGCT29F,112,10587,105.82044,105.82044,290
HGCT29,HGCT29G,96,10612,105.82044,105.82044,50
HGCT29,HGCT29H,104,10612,105.82044,105.82044,130
HGCT29,HGCT29I,112,10612,105.82044,105.82044,290
HGCT30,HGCT30A,488,10562,105.86563,105.86563,100
HGCT30,HGCT30B,496,10562,105.86563,105.86563,210
HGCT30,HGCT30C,480,10562,105.86563,105.86563,300
HGCT30,HGCT30D,488,10587,105.86563,105.86563,100
HGCT30,HGCT30E,496,10587,105.86563,105.86563,210
HGCT30,HGCT30F,480,10587,105.86563,105.86563,300
HGCT30,HGCT30G,488,10612,105.86563,105.86563,100
HGCT30,HGCT30H,496,10612,105.86563,105.86563,210
HGCT30,HGCT30I,480,10612,105.86563,105.86563,300
HGCT31,HGCT31A,288,10562,105.81799,105.81799,50
HGCT31,HGCT31B,296,10562,105.81799,105.81799,140
HGCT31,HGCT31C,304,10562,105.81799,105.81799,230
HGCT31,HGCT31D,288,10587,105.81799,105.81799,50
HGCT31,HGCT31E,296,10587,105.81799,105.81799,140
HGCT31,HGCT31F,304,10587,105.81799,105.81799,230
HGCT31,HGCT31G,288,10612,105.81799,105.81799,50
HGCT31,HGCT31H,296,10612,105.81799,105.81799,140
HGCT31,HGCT31I,304,10612,105.81799,105.81799,230
HGCT32,HGCT32A,400,10562,105.74463,105.74463,60
HGCT32,HGCT32B,392,10562,105.74463,105.74463,160
HGCT32,HGCT32C,384,10562,105.74463,105.74463,340
HGCT32,HGCT32D,400,10587,105.74463,105.74463,60
HGCT32,HGCT32E,392,10587,105.74463,105.74463,160
HGCT32,HGCT32F,384,10587,105.74463,105.74463,340
HGCT32,HGCT32G,400,10612,105.74463,105.74463,60
HGCT32,HGCT32H,392,10612,105.74463,105.74463,160
HGCT32,HGCT32I,384,10612,105.74463,105.74463,340
HGLY08,HGLY08A,488,10562,105.5732,105.5732,90
HGLY08,HGLY08B,496,10562,105.5732,105.5732,180
HGLY08,HGLY08C,480,10562,105.5732,105.5732,330
HGLY08,HGLY08D,488,10587,105.5732,105.5732,90
HGLY08,HGLY08E,496,10587,105.5732,105.5732,180
HGLY08,HGLY08F,480,10587,105.5732,105.5732,330
HGLY08,HGLY08G,488,10612,105.5732,105.5732,90
HGLY08,HGLY08H,496,10612,105.5732,105.5732,180
HGLY08,HGLY08I,480,10612,105.5732,105.5732,330
HGVY36,HGVY36A,104,10562,105.55006,105.55006,115
HGVY36,HGVY36B,112,10562,105.55006,105.55006,170
HGVY36,HGVY36C,96,10562,105.55006,105.55006,350
HGVY36,HGVY36D,104,10587,105.55006,105.55006,115
HGVY36,HGVY36E,112,10587,105.55006,105.55006,170
HGVY36,HGVY36F,96,10587,105.55006,105.55006,350
HGVY36,HGVY36G,104,10612,105.55006,105.55006,115
HGVY36,HGVY36H,112,10612,105.55006,105.55006,170
HGVY36,HGVY36I,96,10612,105.55006,105.55006,350
HGCT09,HGCT09B,158,10562,105.81417,105.81417,160
HGCT09,HGCT09C,166,10562,105.81417,105.81417,230
HGCT09,HGCT09D,150,10587,105.81417,105.81417,50
HGCT09,HGCT09E,158,10587,105.81417,105.81417,160
HGCT09,HGCT09F,166,10587,105.81417,105.81417,230
HGCT09,HGCT09G,150,10612,105.81417,105.81417,50
HGCT09,HGCT09H,158,10612,105.81417,105.81417,160
HGCT09,HGCT09I,166,10612,105.81417,105.81417,230
HGLY09,HGLY09A,104,10562,105.6369,105.6369,120
HGLY09,HGLY09B,112,10562,105.6369,105.6369,250
HGLY09,HGLY09C,96,10562,105.6369,105.6369,300
HGLY09,HGLY09D,104,10587,105.6369,105.6369,120
HGLY09,HGLY09E,112,10587,105.6369,105.6369,250
HGLY09,HGLY09F,96,10587,105.6369,105.6369,300
HGLY09,HGLY09G,104,10612,105.6369,105.6369,120
HGLY09,HGLY09H,112,10612,105.6369,105.6369,250
HGLY09,HGLY09I,96,10612,105.6369,105.6369,300
HGLM58,HGLM58A,104,10562,105.39797,105.39797,100
HGLM58,HGLM58B,112,10562,105.39797,105.39797,215
HGLM58,HGLM58C,96,10562,105.39797,105.39797,340
HGLM58,HGLM58D,104,10587,105.39797,105.39797,100
HGLM58,HGLM58E,112,10587,105.39797,105.39797,215
HGLM58,HGLM58F,96,10587,105.39797,105.39797,340
HGLM58,HGLM58G,104,10612,105.39797,105.39797,100
HGLM58,HGLM58H,112,10612,105.39797,105.39797,215
HGLM58,HGLM58I,96,10612,105.39797,105.39797,340
HGNB23,HGNB23A,480,10562,105.80558,105.80558,30
HGNB23,HGNB23B,488,10562,105.80558,105.80558,150
HGNB23,HGNB23C,496,10562,105.80558,105.80558,280
HGNB23,HGNB23D,480,10587,105.80558,105.80558,30
HGNB23,HGNB23E,488,10587,105.80558,105.80558,150
HGNB23,HGNB23F,496,10587,105.80558,105.80558,280
HGNB23,HGNB23G,480,10612,105.80558,105.80558,30
HGNB23,HGNB23H,488,10612,105.80558,105.80558,150
HGNB23,HGNB23I,496,10612,105.80558,105.80558,280
HGPH68,HGPH68A,296,10562,105.74699,105.74699,100
HGPH68,HGPH68B,304,10562,105.74699,105.74699,210
HGPH68,HGPH68C,288,10562,105.74699,105.74699,330
HGPH68,HGPH68D,296,10587,105.74699,105.74699,100
HGPH68,HGPH68E,304,10587,105.74699,105.74699,210
HGPH68,HGPH68F,288,10587,105.74699,105.74699,330
HGPH68,HGPH68G,296,10612,105.74699,105.74699,100
HGPH68,HGPH68H,304,10612,105.74699,105.74699,210
HGPH68,HGPH68I,288,10612,105.74699,105.74699,330
HGPH69,HGPH69A,392,10562,105.76715,105.76715,150
HGPH69,HGPH69B,400,10562,105.76715,105.76715,230
HGPH69,HGPH69C,384,10562,105.76715,105.76715,330
HGPH69,HGPH69D,392,10587,105.76715,105.76715,150
HGPH69,HGPH69E,400,10587,105.76715,105.76715,230
HGPH69,HGPH69F,384,10587,105.76715,105.76715,330
HGPH69,HGPH69G,392,10612,105.76715,105.76715,150
HGPH69,HGPH69H,400,10612,105.76715,105.76715,230
HGPH69,HGPH69I,384,10612,105.76715,105.76715,330
HGPH70,HGPH70A,400,10562,105.62357,105.62357,60
HGPH70,HGPH70B,392,10562,105.62357,105.62357,160
HGPH70,HGPH70C,384,10562,105.62357,105.62357,340
HGPH70,HGPH70D,400,10587,105.62357,105.62357,60
HGPH70,HGPH70E,392,10587,105.62357,105.62357,160
HGPH70,HGPH70F,384,10587,105.62357,105.62357,340
HGPH70,HGPH70G,400,10612,105.62357,105.62357,60
HGPH70,HGPH70H,392,10612,105.62357,105.62357,160
HGPH70,HGPH70I,384,10612,105.62357,105.62357,340
HGPH71,HGPH71A,392,10562,105.70296,105.70296,60
HGPH71,HGPH71B,400,10562,105.70296,105.70296,230
HGPH71,HGPH71C,384,10562,105.70296,105.70296,320
HGPH71,HGPH71D,392,10587,105.70296,105.70296,60
HGPH71,HGPH71E,400,10587,105.70296,105.70296,230
HGPH71,HGPH71F,384,10587,105.70296,105.70296,320
HGPH71,HGPH71G,392,10612,105.70296,105.70296,60
HGPH71,HGPH71H,400,10612,105.70296,105.70296,230
HGPH71,HGPH71I,384,10612,105.70296,105.70296,320
HGVT43,HGVT43A,96,10562,105.43134,105.43134,50
HGVT43,HGVT43B,104,10562,105.43134,105.43134,160
HGVT43,HGVT43C,112,10562,105.43134,105.43134,290
HGVT43,HGVT43D,96,10587,105.43134,105.43134,50
HGVT43,HGVT43E,104,10587,105.43134,105.43134,160
HGVT43,HGVT43F,112,10587,105.43134,105.43134,290
HGVT43,HGVT43G,96,10612,105.43134,105.43134,50
HGVT43,HGVT43H,104,10612,105.43134,105.43134,160
HGVT43,HGVT43I,112,10612,105.43134,105.43134,290
HGVY35,HGVY35A,288,10562,105.50558,105.50558,40
HGVY35,HGVY35B,296,10562,105.50558,105.50558,150
HGVY35,HGVY35C,304,10562,105.50558,105.50558,260
HGVY35,HGVY35D,288,10587,105.50558,105.50558,40
HGVY35,HGVY35E,296,10587,105.50558,105.50558,150
HGVY35,HGVY35F,304,10587,105.50558,105.50558,260
HGVY35,HGVY35G,288,10612,105.50558,105.50558,40
HGVY35,HGVY35H,296,10612,105.50558,105.50558,150
HGVY35,HGVY35I,304,10612,105.50558,105.50558,260
HGCT10,HGCT10A,174,10562,105.77296,105.77296,40
HGCT10,HGCT10B,182,10562,105.77296,105.77296,150
HGCT10,HGCT10C,190,10562,105.77296,105.77296,280
HGCT10,HGCT10D,174,10587,105.77296,105.77296,40
HGCT10,HGCT10E,182,10587,105.77296,105.77296,150
HGCT10,HGCT10F,190,10587,105.77296,105.77296,280
HGCT10,HGCT10G,174,10612,105.77296,105.77296,40
HGCT10,HGCT10H,182,10612,105.77296,105.77296,150
HGCT10,HGCT10I,190,10612,105.77296,105.77296,280
HGPH48,HGPH48A,456,10562,105.84051,105.84051,80
HGPH48,HGPH48B,440,10562,105.84051,105.84051,170
HGPH48,HGPH48C,448,10562,105.84051,105.84051,320
HGPH48,HGPH48D,456,10587,105.84051,105.84051,80
HGPH48,HGPH48E,440,10587,105.84051,105.84051,170
HGPH48,HGPH48F,448,10587,105.84051,105.84051,320
HGPH48,HGPH48G,456,10612,105.84051,105.84051,80
HGPH48,HGPH48H,440,10612,105.84051,105.84051,170
HGPH48,HGPH48I,448,10612,105.84051,105.84051,320
HGVY24,HGVY24A,456,10562,105.5754,105.5754,20
HGVY24,HGVY24B,440,10562,105.5754,105.5754,110
HGVY24,HGVY24C,448,10562,105.5754,105.5754,210
HGVY24,HGVY24D,456,10587,105.5754,105.5754,20
HGVY24,HGVY24E,440,10587,105.5754,105.5754,110
HGVY24,HGVY24F,448,10587,105.5754,105.5754,210
HGVY24,HGVY24G,456,10612,105.5754,105.5754,20
HGVY24,HGVY24H,440,10612,105.5754,105.5754,110
HGVY24,HGVY24I,448,10612,105.5754,105.5754,210
HGLM41,HGLM41A,440,10562,105.47245,105.47245,50
HGLM41,HGLM41B,448,10562,105.47245,105.47245,150
HGLM41,HGLM41C,432,10562,105.47245,105.47245,270
HGLM41,HGLM41D,440,10587,105.47245,105.47245,50
HGLM41,HGLM41E,448,10587,105.47245,105.47245,150
HGLM41,HGLM41F,432,10587,105.47245,105.47245,270
HGLM41,HGLM41G,440,10612,105.47245,105.47245,50
HGLM41,HGLM41H,448,10612,105.47245,105.47245,150
HGLM41,HGLM41I,432,10612,105.47245,105.47245,270
HGCA41,HGCA41A,32,10562,105.56895,105.56895,60
HGCA41,HGCA41B,24,10562,105.56895,105.56895,170
HGCA41,HGCA41C,40,10562,105.56895,105.56895,280
HGCA41,HGCA41D,32,10587,105.56895,105.56895,60
HGCA41,HGCA41E,24,10587,105.56895,105.56895,170
HGCA41,HGCA41F,40,10587,105.56895,105.56895,280
HGCA41,HGCA41G,32,10612,105.56895,105.56895,60
HGCA41,HGCA41H,24,10612,105.56895,105.56895,170
HGCA41,HGCA41I,40,10612,105.56895,105.56895,280
HGLM60,HGLM60A,128,10562,105.50474,105.50474,0
HGLM60,HGLM60B,136,10562,105.50474,105.50474,120
HGLM60,HGLM60C,120,10562,105.50474,105.50474,260
HGLM60,HGLM60D,128,10587,105.50474,105.50474,0
HGLM60,HGLM60E,136,10587,105.50474,105.50474,120
HGLM60,HGLM60F,120,10587,105.50474,105.50474,260
HGLM60,HGLM60G,128,10612,105.50474,105.50474,0
HGLM60,HGLM60H,136,10612,105.50474,105.50474,120
HGLM60,HGLM60I,120,10612,105.50474,105.50474,260
HGLM61,HGLM61A,48,10562,105.5105,105.5105,60
HGLM61,HGLM61B,56,10562,105.5105,105.5105,180
HGLM61,HGLM61C,64,10562,105.5105,105.5105,280
HGLM61,HGLM61D,48,10587,105.5105,105.5105,60
HGLM61,HGLM61E,56,10587,105.5105,105.5105,180
HGLM61,HGLM61F,64,10587,105.5105,105.5105,280
HGLM61,HGLM61G,48,10612,105.5105,105.5105,60
HGLM61,HGLM61H,56,10612,105.5105,105.5105,180
HGLM61,HGLM61I,64,10612,105.5105,105.5105,280
HGCT12,HGCT12B,203,10562,105.74723,105.74723,140
HGCT12,HGCT12C,211,10562,105.74723,105.74723,240
HGCT12,HGCT12D,195,10587,105.74723,105.74723,70
HGCT12,HGCT12E,203,10587,105.74723,105.74723,140
HGCT12,HGCT12F,211,10587,105.74723,105.74723,240
HGCT12,HGCT12G,195,10612,105.74723,105.74723,70
HGCT12,HGCT12H,203,10612,105.74723,105.74723,140
HGCT12,HGCT12I,211,10612,105.74723,105.74723,240
HGLM62,HGLM62A,0,10562,105.55475,105.55475,110
HGLM62,HGLM62B,8,10562,105.55475,105.55475,280
HGLM62,HGLM62C,16,10562,105.55475,105.55475,350
HGLM62,HGLM62D,0,10587,105.55475,105.55475,110
HGLM62,HGLM62E,8,10587,105.55475,105.55475,280
HGLM62,HGLM62F,16,10587,105.55475,105.55475,350
HGLM62,HGLM62G,0,10612,105.55475,105.55475,110
HGLM62,HGLM62H,8,10612,105.55475,105.55475,280
HGLM62,HGLM62I,16,10612,105.55475,105.55475,350
HGCA42,HGCA42A,243,10562,105.728945,105.728945,20
HGCA42,HGCA42B,251,10562,105.728945,105.728945,140
HGCA42,HGCA42C,259,10562,105.728945,105.728945,200
HGCA42,HGCA42D,243,10587,105.728945,105.728945,20
HGCA42,HGCA42E,251,10587,105.728945,105.728945,140
HGCA42,HGCA42F,259,10587,105.728945,105.728945,200
HGCA42,HGCA42G,243,10612,105.728945,105.728945,20
HGCA42,HGCA42H,251,10612,105.728945,105.728945,140
HGCA42,HGCA42I,259,10612,105.728945,105.728945,200
HGCT13,HGCT13B,206,10562,105.82992,105.82992,150
HGCT13,HGCT13C,214,10562,105.82992,105.82992,270
HGCT13,HGCT13D,198,10587,105.82992,105.82992,30
HGCT13,HGCT13E,206,10587,105.82992,105.82992,150
HGCT13,HGCT13F,214,10587,105.82992,105.82992,270
HGCT13,HGCT13G,198,10612,105.82992,105.82992,30
HGCT13,HGCT13H,206,10612,105.82992,105.82992,150
HGCT13,HGCT13I,214,10612,105.82992,105.82992,270
HGPH62,HGPH62A,290,10562,105.7070743,105.7070743,50
HGPH62,HGPH62B,298,10562,105.7070743,105.7070743,230
HGPH62,HGPH62C,306,10562,105.7070743,105.7070743,330
HGPH62,HGPH62D,290,10587,105.7070743,105.7070743,50
HGPH62,HGPH62E,298,10587,105.7070743,105.7070743,230
HGPH62,HGPH62F,306,10587,105.7070743,105.7070743,330
HGPH62,HGPH62G,290,10612,105.7070743,105.7070743,50
HGPH62,HGPH62H,298,10612,105.7070743,105.7070743,230
HGPH62,HGPH62I,306,10612,105.7070743,105.7070743,330
HGCT15,HGCT15B,230,10562,105.80185,105.80185,110
HGCT15,HGCT15C,238,10562,105.80185,105.80185,320
HGCT15,HGCT15D,222,10587,105.80185,105.80185,30
HGCT15,HGCT15E,230,10587,105.80185,105.80185,110
HGCT15,HGCT15F,238,10587,105.80185,105.80185,320
HGCT15,HGCT15G,222,10612,105.80185,105.80185,30
HGCT15,HGCT15H,230,10612,105.80185,105.80185,110
HGCT15,HGCT15I,238,10612,105.80185,105.80185,320
HGCT18,HGCT18B,254,10562,105.81203,105.81203,150
HGCT18,HGCT18C,262,10562,105.81203,105.81203,280
HGCT18,HGCT18D,246,10587,105.81203,105.81203,30
HGCT18,HGCT18E,254,10587,105.81203,105.81203,150
HGCT18,HGCT18F,262,10587,105.81203,105.81203,280
HGCT18,HGCT18G,246,10612,105.81203,105.81203,30
HGCT18,HGCT18H,254,10612,105.81203,105.81203,150
HGCT18,HGCT18I,262,10612,105.81203,105.81203,280
HGCT23,HGCT23D,270,10587,105.84151,105.84151,90
HGCT23,HGCT23E,278,10587,105.84151,105.84151,150
HGCT23,HGCT23F,286,10587,105.84151,105.84151,300
HGCT23,HGCT23G,270,10612,105.84151,105.84151,90
HGCT23,HGCT23H,278,10612,105.84151,105.84151,150
HGCT23,HGCT23I,286,10612,105.84151,105.84151,300
HGLY17,HGLY17A,197,10562,105.6153,105.6153,10
HGLY17,HGLY17B,205,10562,105.6153,105.6153,180
HGLY17,HGLY17C,213,10562,105.6153,105.6153,260
HGLY17,HGLY17D,197,10587,105.6153,105.6153,10
HGLY17,HGLY17E,205,10587,105.6153,105.6153,180
HGLY17,HGLY17F,213,10587,105.6153,105.6153,260
HGLY17,HGLY17G,197,10612,105.6153,105.6153,10
HGLY17,HGLY17H,205,10612,105.6153,105.6153,180
HGLY17,HGLY17I,213,10612,105.6153,105.6153,260
HGLY35,HGLY35D,2,10587,105.673,105.673,150
HGLY35,HGLY35E,10,10587,105.673,105.673,225
HGLY35,HGLY35F,18,10587,105.673,105.673,300
HGLY35,HGLY35G,2,10612,105.673,105.673,150
HGLY35,HGLY35H,10,10612,105.673,105.673,225
HGLY35,HGLY35I,18,10612,105.673,105.673,300
HGLY36,HGLY36B,301,10562,105.634,105.634,150
HGLY36,HGLY36C,309,10562,105.634,105.634,270
HGLY36,HGLY36D,293,10587,105.634,105.634,30
HGLY36,HGLY36E,301,10587,105.634,105.634,150
HGLY36,HGLY36F,309,10587,105.634,105.634,270
HGLY36,HGLY36G,293,10612,105.634,105.634,30
HGLY36,HGLY36H,301,10612,105.634,105.634,150
HGLY36,HGLY36I,309,10612,105.634,105.634,270
HGLY40,HGLY40B,325,10562,105.6686,105.6686,150
HGLY40,HGLY40C,333,10562,105.6686,105.6686,270
HGLY40,HGLY40D,317,10587,105.6686,105.6686,30
HGLY40,HGLY40E,325,10587,105.6686,105.6686,150
HGLY40,HGLY40F,333,10587,105.6686,105.6686,270
HGLY40,HGLY40G,317,10612,105.6686,105.6686,30
HGLY40,HGLY40H,325,10612,105.6686,105.6686,150
HGLY40,HGLY40I,333,10612,105.6686,105.6686,270
HGNB01,HGNB01A,7,10562,105.81013,105.81013,50
HGNB01,HGNB01B,15,10562,105.81013,105.81013,180
HGNB01,HGNB01C,23,10562,105.81013,105.81013,290
HGNB01,HGNB01D,7,10587,105.81013,105.81013,50
HGNB01,HGNB01E,15,10587,105.81013,105.81013,180
HGNB01,HGNB01F,23,10587,105.81013,105.81013,290
HGNB01,HGNB01G,7,10612,105.81013,105.81013,50
HGNB01,HGNB01H,15,10612,105.81013,105.81013,180
HGNB01,HGNB01I,23,10612,105.81013,105.81013,290
HGNB03,HGNB03B,39,10562,105.81756,105.81756,150
HGNB03,HGNB03C,47,10562,105.81756,105.81756,270
HGNB03,HGNB03D,31,10587,105.81756,105.81756,30
HGNB03,HGNB03E,39,10587,105.81756,105.81756,150
HGNB03,HGNB03F,47,10587,105.81756,105.81756,270
HGNB03,HGNB03G,31,10612,105.81756,105.81756,30
HGNB03,HGNB03H,39,10612,105.81756,105.81756,150
HGNB03,HGNB03I,47,10612,105.81756,105.81756,270
HGNB04,HGNB04D,55,10587,105.83372,105.83372,15
HGNB04,HGNB04E,63,10587,105.83372,105.83372,190
HGNB04,HGNB04F,71,10587,105.83372,105.83372,270
HGNB04,HGNB04G,55,10612,105.83372,105.83372,15
HGNB04,HGNB04H,63,10612,105.83372,105.83372,190
HGNB04,HGNB04I,71,10612,105.83372,105.83372,270
HGNB05,HGNB05D,79,10587,105.80443,105.80443,50
HGNB05,HGNB05E,87,10587,105.80443,105.80443,150
HGNB05,HGNB05F,95,10587,105.80443,105.80443,300
HGNB05,HGNB05G,79,10612,105.80443,105.80443,50
HGNB05,HGNB05H,87,10612,105.80443,105.80443,150
HGNB05,HGNB05I,95,10612,105.80443,105.80443,300
HGNB06,HGNB06D,103,10587,105.82941,105.82941,20
HGNB06,HGNB06E,111,10587,105.82941,105.82941,140
HGNB06,HGNB06F,119,10587,105.82941,105.82941,280
HGNB06,HGNB06G,103,10612,105.82941,105.82941,20
HGNB06,HGNB06H,111,10612,105.82941,105.82941,140
HGNB06,HGNB06I,119,10612,105.82941,105.82941,280
HGNB07,HGNB07B,135,10562,105.82851,105.82851,150
HGNB07,HGNB07C,143,10562,105.82851,105.82851,270
HGNB07,HGNB07D,127,10587,105.82851,105.82851,30
HGNB07,HGNB07E,135,10587,105.82851,105.82851,150
HGNB07,HGNB07F,143,10587,105.82851,105.82851,270
HGNB07,HGNB07G,127,10612,105.82851,105.82851,30
HGNB07,HGNB07H,135,10612,105.82851,105.82851,150
HGNB07,HGNB07I,143,10612,105.82851,105.82851,270
HGNB08,HGNB08D,151,10587,105.79147,105.79147,0
HGNB08,HGNB08E,159,10587,105.79147,105.79147,140
HGNB08,HGNB08F,167,10587,105.79147,105.79147,300
HGNB08,HGNB08G,151,10612,105.79147,105.79147,0
HGNB08,HGNB08H,159,10612,105.79147,105.79147,140
HGNB08,HGNB08I,167,10612,105.79147,105.79147,300
